Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0M9UxL5CebtmlijPMH6KfW,"Ek Dil Ek Jaan (From ""Padmaavat"")","Ek Dil Ek Jaan (From ""Padmaavat"")",Shivam Pathak;A.M. Turaz,2017-11-11,219869,57,False,nitikamidha,2019-03-05T05:26:45Z,"bollywood,sufi,hindi pop,desi,ghazal",T-Series,0.528,0.664,2.0,-7.262,1.0,0.0377,0.226,0.0,0.121,0.109,97.893,4.0
spotify:track:2vR23BjIzpLMtzsyKrM6Mb,Saiyyan,Jhoomo Re,Kailash Kher;Paresh Kamath;Naresh Kamath,2011-06-03,343906,74,False,nitikamidha,2022-07-14T11:46:21Z,"sufi,bhajan,bollywood,qawwali,hindi pop",Sony Music Entertainment India Pvt. Ltd.,0.473,0.562,0.0,-8.624,1.0,0.0451,0.65,0.000117,0.12,0.316,74.653,3.0
spotify:track:1fkjRQA8wXPPyxqYLbxuqy,Ishq Bulaava,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal-Shekhar;Sanam Puri;Shipra Goyal,2014-01-05,303640,76,False,nitikamidha,2019-03-05T05:30:00Z,"bollywood,desi,hindi pop,punjabi pop",Sony Music Entertainment India Pvt. Ltd.,0.578,0.713,7.0,-7.335,1.0,0.0318,0.618,3.18e-05,0.118,0.625,159.915,3.0
spotify:track:3zAXHUL5YcYOA41rruvjy4,Manchala,Hasee Toh Phasee (Original Motion Picture Soundtrack),Vishal-Shekhar;Shafqat Amanat Ali;Nupur Pant,2014-01-05,227506,63,False,nitikamidha,2019-03-05T05:30:05Z,"bollywood,desi,hindi pop,sufi,qawwali",Sony Music Entertainment India Pvt. Ltd.,0.365,0.649,11.0,-5.295,0.0,0.0406,0.152,0.0,0.121,0.454,78.4,4.0
spotify:track:4YRK38dk1rgrpjKubcSt18,Jag Ghoomeya (Female),Sultan,Vishal-Shekhar;Neha Bhasin;Irshad Kamil,2016-05-31,254484,47,False,nitikamidha,2019-03-05T05:30:20Z,"bollywood,desi,hindi pop,telugu pop,tollywood",YRF Music,0.696,0.2,5.0,-14.341,0.0,0.0615,0.771,3.21e-06,0.106,0.557,78.964,4.0
spotify:track:37pIbmzFbXQ4iQe38ehn2c,"Jugni (from ""Cocktail"")",Cocktail,Arif Lohar;Harshdeep Kaur;Pritam,2012-06-12,417385,0,False,nitikamidha,2019-03-06T01:00:23Z,"sufi,qawwali,bollywood,desi,hindi pop",Eros Now Music,0.614,0.759,1.0,-6.763,1.0,0.107,0.145,0.0,0.3,0.361,166.096,4.0
spotify:track:5ZhKD46Q7mhsl0awl7ZMJc,"Jeena Jeena (From ""Badlapur"")","Jeena Jeena (From ""Badlapur"")",Atif Aslam,2015-01-15,228968,0,False,nitikamidha,2019-03-06T01:00:37Z,"bollywood,hindi pop,desi,sufi,qawwali",Eros Now Music,0.677,0.318,5.0,-9.196,1.0,0.028,0.775,0.0,0.118,0.585,104.983,4.0
spotify:track:1VrheK4CdhX74nrOSNIFtH,Pehla Nasha,Jo Jeeta Wohi Sikandar (Original Motion Picture Soundtrack),Udit Narayan;Sadhana Sargam,1991-12-30,291400,50,False,nitikamidha,2019-03-06T01:00:44Z,"bollywood,hindi pop,desi,tamil pop",Saregama,0.458,0.34,5.0,-14.309,1.0,0.0333,0.774,2.01e-05,0.0799,0.516,151.979,4.0
spotify:track:0gRNu9dVzi5aC87AI1empZ,Jab Se Tere Naina,Saawariya (Original Motion Picture Soundtrack),Monty Sharma;Shaan,2007-09-14,284573,68,False,nitikamidha,2019-03-06T01:00:51Z,"bollywood,sufi,hindi pop,desi,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.599,0.653,0.0,-7.576,0.0,0.122,0.362,0.0,0.144,0.678,79.968,4.0
spotify:track:4cNbz1UdBCrnGOg0NNP1iF,,,,0000,0,0,False,nitikamidha,2019-04-18T00:26:39Z,,,0.569,0.298,6.0,-8.639,1.0,0.0292,0.879,0.0,0.0939,0.466,89.972,4.0
spotify:track:0H2iJVgorRR0ZFgRqGUjUM,Channa Mereya,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],Pritam;Arijit Singh,2016-10-26,289333,72,False,nitikamidha,2019-05-09T06:10:16Z,"bollywood,hindi pop,desi,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.476,0.788,9.0,-4.821,0.0,0.0446,0.237,2.49e-05,0.106,0.746,90.066,4.0
spotify:track:3nKEiJUeaWn8q2O9I1xwlB,Shukran Allah,Kurbaan (Original Motion Picture Soundtrack),Salim–Sulaiman;Sonu Nigam;Shreya Ghoshal;Salim Merchant,2009-10-15,290053,62,False,nitikamidha,2019-05-09T06:10:18Z,"bollywood,sufi,desi,hindi pop,qawwali,kannada pop,sandalwood,marathi pop",Sony Music Entertainment India Pvt. Ltd.,0.432,0.695,1.0,-8.022,1.0,0.111,0.732,0.0014,0.274,0.513,116.153,3.0
spotify:track:7KF2NJNmZWHhH1KvcfpXGU,"Teri Ore (From ""Singh Is Kinng"")",Download This Album - Rahat Fateh Ali Khan,Rahat Fateh Ali Khan,2013-06-14,339591,0,False,nitikamidha,2019-05-09T06:10:20Z,"sufi,qawwali,bollywood,hindi pop,desi,ghazal",Times Music,0.483,0.798,2.0,-4.623,1.0,0.0972,0.176,0.0,0.24,0.691,83.684,4.0
spotify:track:6MOtIjvSdqWDGHuniwSpyu,Meherbaan,Bang Bang (Original Motion Picture Soundtrack),Vishal-Shekhar;Ash King;Shilpa Rao;Shekhar Ravjiani,2014-09-19,307407,0,False,nitikamidha,2019-05-09T06:10:21Z,"bollywood,desi,hindi pop,bangla pop",Zee Music Company,0.591,0.531,4.0,-8.677,0.0,0.0472,0.629,3.87e-06,0.499,0.478,80.971,4.0
spotify:track:2S6N9pbnkhQRyAx80HmF79,"Banjaara (From ""Ek Villain"")",Best Of Shraddha Kapoor,Mohammed Irfan,2017-03-03,336567,61,False,nitikamidha,2019-05-09T06:10:29Z,"hindi pop,bollywood",T-Series,0.657,0.489,1.0,-6.829,0.0,0.0306,0.713,0.0,0.124,0.399,116.0,4.0
spotify:track:6TFESXMfJJWwccviaxGAMa,Humsafar,Badrinath Ki Dulhania,Akhil Sachdeva;Mansheel Gujral,2017-02-14,268463,71,False,nitikamidha,2019-05-09T06:10:31Z,"hindi pop,bollywood",T-Series,0.319,0.552,7.0,-6.401,1.0,0.0307,0.719,0.0,0.144,0.221,93.991,4.0
spotify:track:5KNuHsIeFtD0oukst77hBi,Maula Mere Maula,Anwar (Original Motion Picture Soundtrack),Roop Kumar Rathod,2006-12-01,364329,63,False,nitikamidha,2019-05-09T06:10:32Z,"bollywood,sufi,hindi pop,desi",Saregama,0.548,0.737,0.0,-7.865,1.0,0.0386,0.458,0.00806,0.091,0.412,119.961,4.0
spotify:track:0aR0HVKhdpKwGXhliDY3ZV,Jashn-E-Bahara,With Love,Maize Mirchi,2015-12-07,188000,0,False,nitikamidha,2019-07-25T12:20:15Z,,Maize Mirchi,0.586,0.397,9.0,-9.202,1.0,0.0352,0.774,0.0,0.0962,0.31,132.037,4.0
spotify:track:3jtKSUiVDowKNBqVQbWaig,Iktara,Wake Up Sid (Original Motion Picture Soundtrack),Amit Trivedi;Kavita Seth;Amitabh Bhattacharya,2009-08-21,253773,47,False,nitikamidha,2019-10-27T20:58:17Z,"bollywood,hindi pop,gujarati garba,desi,hindi indie,indian indie,ghazal,sufi",Sony Music Entertainment India Pvt. Ltd.,0.616,0.525,7.0,-7.065,1.0,0.0258,0.401,0.000484,0.309,0.427,79.976,4.0
spotify:track:251PNRmJU9KcUnFQAB5t6I,Kal Ho Naa Ho,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Sonu Nigam,2003-09-20,321240,67,False,nitikamidha,2019-10-27T20:58:20Z,"bollywood,sufi,desi,hindi pop,kannada pop,sandalwood,marathi pop",Sony Music Entertainment India Pvt. Ltd.,0.532,0.529,0.0,-8.402,1.0,0.0352,0.334,0.000144,0.078,0.295,81.989,4.0
spotify:track:3GrCQPpKqKzOcKfMAoqn82,"Bolna (From ""Kapoor & Sons (Since 1921)"")","Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi;Arijit Singh;Asees Kaur,2016-03-04,212832,66,False,nitikamidha,2019-10-27T20:58:21Z,"bollywood,hindi pop,desi,desi pop,gujarati garba,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.488,0.403,5.0,-7.005,1.0,0.0272,0.598,4.28e-06,0.434,0.497,131.489,3.0
spotify:track:5MnAi6ZF7cE8pAz7wYr9Ta,Dil Diyan Gallan,Tiger Zinda Hai,Vishal-Shekhar;Atif Aslam;Irshad Kamil,2017-12-12,260536,66,False,nitikamidha,2019-10-27T20:58:25Z,"bollywood,desi,hindi pop,sufi,qawwali",YRF Music,0.716,0.64,2.0,-8.726,1.0,0.025,0.565,0.00139,0.127,0.485,105.012,4.0
spotify:track:2tjWCe2W7sgvS3C8NHcdtI,"Duniyaa (From ""Luka Chuppi"")","Duniyaa (From ""Luka Chuppi"")",Akhil;Dhvani Bhanushali;Kunaal Vermaa;Abhijit Vaghani,2019-02-22,222500,69,False,nitikamidha,2019-10-27T20:58:26Z,"punjabi pop,hindi pop,bollywood,desi pop,desi",T-Series,0.435,0.658,7.0,-5.949,0.0,0.0368,0.699,0.0,0.125,0.524,77.17,4.0
spotify:track:1fzAokzOONl4XEPUFoammu,"Agar Tum Saath Ho (From ""Tamasha"")",Loveholic Arijit Singh,Alka Yagnik;Arijit Singh,2019-04-15,341054,43,False,nitikamidha,2019-10-27T20:58:27Z,"bollywood,hindi pop,desi,bangla pop",T-Series,0.562,0.519,3.0,-8.744,1.0,0.0326,0.557,0.000268,0.172,0.415,122.925,4.0
spotify:track:1AXQ4ZCUueIfGGEYAdq9Pe,Tere Naina,My Name Is Khan (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy;Shafqat Amanat Ali,2010-01-05,278546,0,False,nitikamidha,2019-10-27T20:58:30Z,"bollywood,sufi,desi,hindi pop,qawwali",Sony Music Entertainment India Pvt. Ltd.,0.522,0.74,0.0,-7.018,1.0,0.0465,0.558,0.0,0.144,0.732,92.618,4.0
spotify:track:73y649QhnXdcm6fRdvfraO,Abhi Mujh Mein Kahin,Agneepath (Original Motion Picture Soundtrack),Ajay-Atul;Sonu Nigam,2011-12-16,364786,64,False,nitikamidha,2019-10-27T20:58:32Z,"marathi pop,bollywood,hindi pop,bhajan,devotional,kannada pop,sandalwood,desi",Sony Music Entertainment India Pvt. Ltd.,0.334,0.387,2.0,-9.483,1.0,0.0332,0.755,3.94e-05,0.113,0.42,129.959,1.0
spotify:track:4qRcjFkFqSpLBzcbLDt7HL,Ambarsariya,Fukrey,Sona Mohapatra,2013-05-14,248182,67,False,nitikamidha,2019-10-27T20:58:41Z,"bollywood,desi,hindi pop",T-Series,0.649,0.458,4.0,-7.632,0.0,0.0446,0.574,0.0,0.113,0.748,180.071,4.0
spotify:track:2LcXJP95e4HKydTZ2mYfrx,Tujh Mein Rab Dikhta Hai,Rab Ne Bana Di Jodi,Salim–Sulaiman;Roop Kumar Rathod;Jaideep Sahni,2008-11-06,281573,71,False,nitikamidha,2019-10-27T20:58:43Z,"bollywood,sufi,desi,hindi pop,qawwali",YRF Music,0.56,0.604,8.0,-8.732,1.0,0.0866,0.315,1.12e-06,0.176,0.75,84.784,4.0
spotify:track:71mh0CZeq6Ku6K0AJRxJWZ,"Piya O Re Piya (From ""Tere Naal Love Ho Gaya"")",Aapke Pyaar Mein (Love Songs),Atif Aslam;Shreya Ghoshal,2013-10-18,292746,0,False,nitikamidha,2019-10-27T20:58:47Z,"bollywood,hindi pop,desi,sufi,qawwali,kannada pop,marathi pop",TIPS Music,0.439,0.574,2.0,-6.394,1.0,0.0846,0.269,0.0,0.094,0.31,167.832,4.0
spotify:track:0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,Bachna Ae Haseeno,Vishal-Shekhar;KK;Shilpa Rao;Anvita Dutt Guptan,2008-07-05,333583,75,False,nitikamidha,2019-10-27T20:58:51Z,"bollywood,desi,hindi pop",YRF Music,0.404,0.634,8.0,-5.979,1.0,0.0398,0.411,0.000526,0.106,0.702,78.508,4.0
spotify:track:52itZ0w0CydihB2JCZEIft,Pee Loon,Once Upon A Time In Mumbaai,Pritam;Mohit Chauhan;Irshad Kamil,2010-06-29,285686,74,False,nitikamidha,2019-10-27T20:58:53Z,"bollywood,hindi pop,desi,sufi",T-Series,0.656,0.721,8.0,-5.064,1.0,0.0364,0.277,0.000139,0.188,0.883,83.95,4.0
spotify:track:6fScgF2Y63ScU73nYju0ny,O Saathi,"O Saathi (From ""Baaghi 2"")",Atif Aslam;Arko,2018-03-09,251818,76,False,nitikamidha,2019-10-27T20:58:56Z,"bollywood,hindi pop,desi,sufi,qawwali,bangla pop,desi pop",T-Series,0.481,0.496,8.0,-7.421,1.0,0.0262,0.588,0.0,0.132,0.453,89.839,4.0
spotify:track:39bHz64P8EIGXnoPfpYnUE,"Guzarish (From ""Ghajini"")",Ar Rahman Musique,Javed Ali,2019-03-12,327029,48,False,nitikamidha,2019-10-27T20:59:11Z,"sufi,bollywood,hindi pop,qawwali,desi,desi pop",T-Series,0.595,0.624,9.0,-10.943,0.0,0.0603,0.0925,0.0,0.114,0.647,170.001,4.0
spotify:track:5EYZZvmNAH5VZCwuzYJqoA,Chand Sifarish,Fanaa,Jatin-Lalit;Shaan;Kailash Kher;Prasoon Joshi,2006-04-12,275931,72,False,nitikamidha,2019-10-27T20:59:12Z,"bollywood,hindi pop,desi,bangla pop,sufi,bhajan,qawwali",YRF Music,0.829,0.665,2.0,-8.128,1.0,0.0868,0.242,1.75e-05,0.123,0.861,122.043,4.0
spotify:track:16BGhwv8wYXkv2mMJF7ryv,,,,0000,0,0,False,nitikamidha,2019-11-09T07:24:45Z,,,0.465,0.769,0.0,-3.209,1.0,0.0325,0.581,0.0,0.108,0.473,87.961,4.0
spotify:track:5wdlz4N7s1Xyr4y4RXhZJM,"Photo (From ""Luka Chuppi"")","Photo (From ""Luka Chuppi"")",Karan Sehmbi;Tanishk Bagchi;Goldboy,2019-02-12,177158,59,False,nitikamidha,2019-11-09T07:25:01Z,"hindi pop,bollywood,desi,desi pop,gujarati garba",T-Series,0.739,0.644,0.0,-5.881,0.0,0.0503,0.103,0.0,0.189,0.315,94.996,4.0
spotify:track:6oIAgw88uu43Pe5rdD1pj0,Ang Laga De,Ravishing Deepika,Aditi Paul;Shail Hada,2015-11-03,327162,0,False,nitikamidha,2019-11-09T07:25:08Z,"gujarati garba,gujarati pop,bollywood",Eros Now Music,0.55,0.534,5.0,-7.75,0.0,0.0358,0.224,0.00498,0.0941,0.21,147.806,4.0
spotify:track:7sJQv0LRPgM2xCkkdWOlyj,Mere Sohneya,Kabir Singh,Sachet Tandon;Parampara Tandon;Sachet-Parampara;Irshad Kamil,2019-06-14,193355,68,False,nitikamidha,2019-11-09T07:38:42Z,"bhajan,hindi pop,devotional,bollywood,desi pop,desi",T-Series,0.376,0.643,9.0,-5.713,1.0,0.0411,0.558,0.0,0.217,0.646,136.228,5.0
spotify:track:5CiHCfXZQyQEkmSeEj39PF,,,,0000,0,0,False,nitikamidha,2019-11-09T10:18:13Z,,,0.56,0.512,1.0,-7.185,0.0,0.0333,0.592,0.0,0.056,0.39,123.991,4.0
spotify:track:5X5db3FrBOHbibrFKA02MQ,"Chashni (From ""Bharat"")","Chashni (From ""Bharat"")",Abhijeet Srivastava;Vishal-Shekhar,2019-05-01,265995,62,False,nitikamidha,2019-11-09T10:41:03Z,"indian indie,hindi indie,desi pop,hindi pop,bollywood,desi",T-Series,0.756,0.52,6.0,-8.642,1.0,0.0341,0.495,0.0,0.0901,0.684,119.92,4.0
spotify:track:2zZTXtLqCsICzEcztKjn47,"Tum Hi Ho Bandhu (From ""Cocktail"")",Cocktail,Neeraj Shridhar;Kavita Seth;Pritam,2012-06-12,282012,0,False,nitikamidha,2019-12-18T00:59:52Z,"bollywood,desi,hindi pop,hindi indie,indian indie,ghazal,sufi",Eros Now Music,0.714,0.892,11.0,-5.342,0.0,0.0516,0.00145,0.000817,0.0462,0.899,134.997,4.0
spotify:track:6bdpj89aYEBjhpsenXAsmO,Enna Sona,OK Jaanu (Original Motion Picture Soundtrack),A.R. Rahman;Arijit Singh,2017-01-04,213632,72,False,nitikamidha,2020-03-24T11:32:27Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.717,0.415,7.0,-9.875,0.0,0.0302,0.637,1.43e-06,0.0976,0.379,100.021,4.0
spotify:track:0cWLJcdvM6QlOQ7UJdB4jb,"Nazar Na Lag Jaaye (From ""Stree"")","Nazar Na Lag Jaaye (From ""Stree"")",Ash King;Sachin-Jigar,2018-08-16,206175,61,False,nitikamidha,2020-03-24T21:33:29Z,"bollywood,hindi pop,desi,bangla pop,gujarati pop,gujarati garba",T-Series,0.527,0.622,7.0,-8.172,0.0,0.0842,0.7,2.82e-06,0.126,0.672,173.709,4.0
spotify:track:6E9UwSfT80age2xknoMS7Y,"Tum Hi Aana (From ""Marjaavaan"")","Tum Hi Aana (From ""Marjaavaan"")",Payal Dev;Jubin Nautiyal;Kunaal Vermaa,2019-10-03,249126,69,False,nitikamidha,2020-03-24T21:33:33Z,"bhajan,devotional,bollywood,desi pop,hindi pop,desi",T-Series,0.473,0.401,4.0,-7.018,0.0,0.0241,0.629,1.17e-05,0.154,0.345,90.076,4.0
spotify:track:1cmZbGkCEVVAck2MsWpPYQ,Hasi - Female Version,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),Ami Mishra;Shreya Ghoshal;Kunaal Vermaa,2015-05-21,192186,70,False,nitikamidha,2020-03-24T21:33:36Z,"bollywood,hindi pop,desi,kannada pop,marathi pop,desi pop",Sony Music Entertainment India Pvt. Ltd.,0.518,0.484,4.0,-6.438,0.0,0.0269,0.927,0.000466,0.159,0.41,143.888,4.0
spotify:track:6vuMdb0E8buJeSHArN3dXk,"Chale Aana (From ""De De Pyaar De"")","Chale Aana (From ""De De Pyaar De"")",Amaal Mallik;Armaan Malik;Kunaal Vermaa,2019-05-02,271023,67,False,nitikamidha,2020-03-24T21:33:47Z,"bollywood,hindi pop,desi,kannada pop,tollywood,telugu pop,desi pop",T-Series,0.368,0.587,6.0,-6.676,0.0,0.0378,0.309,0.0,0.149,0.391,143.687,4.0
spotify:track:4wANB882g1ZhF2V8ugksY1,"Sanu Ek Pal Chain (From ""Raid"")","Sanu Ek Pal Chain (From ""Raid"")",Rahat Fateh Ali Khan;Tanishk Bagchi,2018-02-12,210345,62,False,nitikamidha,2020-03-24T21:33:49Z,"sufi,qawwali,bollywood,hindi pop,desi,ghazal,desi pop,gujarati garba",T-Series,0.71,0.813,7.0,-6.099,1.0,0.0381,0.545,1.68e-05,0.105,0.847,139.998,4.0
spotify:track:2FCXQHugkoHE1K3tiDu8pu,"Agar Tum Saath Ho (From ""Tamasha"")",Love Forever With Arijit Singh,Alka Yagnik;Arijit Singh,2017-06-07,341054,70,False,nitikamidha,2020-04-03T04:57:12Z,"bollywood,hindi pop,desi,bangla pop",T-Series,0.562,0.519,3.0,-8.744,1.0,0.0326,0.557,0.000268,0.172,0.415,122.925,4.0
spotify:track:6IwZzHNNjiNm2efYesPOjx,"Tujhe Kitna Chahein Aur (Film Version) [From ""Kabir Singh""]",Hits Of Jubin Nautiyal,Jubin Nautiyal,2020-03-26,276244,42,False,nitikamidha,2020-04-26T23:20:59Z,"bhajan,hindi pop,bollywood,devotional",T-Series,0.36,0.25,11.0,-9.506,1.0,0.0341,0.603,0.0,0.0915,0.293,145.045,4.0
spotify:track:70hyXrapeikAuzxvGZdZls,"Tum Hi Aana (Duet Version) [From ""Marjaavaan""]",Hits Of Jubin Nautiyal,Jubin Nautiyal;Dhvani Bhanushali,2020-03-26,248550,16,False,nitikamidha,2020-04-26T23:21:06Z,"bhajan,hindi pop,bollywood,devotional,desi pop,desi",T-Series,0.419,0.266,4.0,-12.62,0.0,0.0298,0.757,0.0,0.121,0.302,89.752,4.0
spotify:track:1Dw8GkFpFjUpNTUpfF5lee,Ghar Se Nikalte Hi,Ghar Se Nikalte Hi,Amaal Mallik;Armaan Malik;Kunaal Vermaa,2018-04-04,282686,54,False,nitikamidha,2020-06-07T05:11:16Z,"bollywood,hindi pop,desi,kannada pop,tollywood,telugu pop,desi pop",T-Series,0.591,0.462,5.0,-9.77,1.0,0.0281,0.64,6.44e-05,0.108,0.323,114.02,4.0
spotify:track:3X5Jbz7VhZfbPqIRmYIj8c,Saans,Jab Tak Hai Jaan,A.R. Rahman;Shreya Ghoshal;Mohit Chauhan;Gulzar,2012-10-09,326112,60,False,nitikamidha,2020-06-11T12:57:57Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,kannada pop,marathi pop,ghazal",YRF Music,0.543,0.665,9.0,-8.295,1.0,0.0623,0.505,6.41e-06,0.144,0.495,81.97,4.0
spotify:track:0oukMLKedsqQ3ltnI2daRO,Haaye Oye (feat. Ash King),Haaye Oye (feat. Ash King),QARAN;Ash King,2019-03-22,200029,61,False,nitikamidha,2020-06-16T03:03:39Z,"bollywood,desi,hindi pop,bangla pop",Sony Music Entertainment India Pvt. Ltd.,0.633,0.727,11.0,-4.104,0.0,0.0383,0.173,0.0,0.153,0.543,123.959,4.0
spotify:track:0dUbhFM18NyBDDpiktEQLk,Ae Mere Humsafar,Qayamat Se Qayamat Tak,Alka Yagnik;Udit Narayan,1988-01-04,355840,67,False,nitikamidha,2020-11-19T01:28:08Z,"bollywood,hindi pop,desi",T-Series,0.436,0.499,7.0,-12.909,0.0,0.0356,0.499,5.01e-05,0.308,0.551,103.104,4.0
spotify:track:2wrKKhL0tTEbkbFPnIFq8u,Is Pal,Aaja Nachle,Salim–Sulaiman;Sonu Nigam;Shreya Ghoshal;Piyush Mishra,2007-10-18,239908,38,False,nitikamidha,2020-11-19T01:29:03Z,"bollywood,sufi,desi,hindi pop,qawwali,kannada pop,sandalwood,marathi pop,bhajan",YRF Music,0.674,0.494,4.0,-10.19,0.0,0.0342,0.942,0.0908,0.105,0.595,124.978,4.0
spotify:track:0DANTgeuWo76sVMUjQqJ9G,Yaariyaan,Cocktail,Mohan Kannan;Shilpa Rao;Pritam,2012-06-12,377600,0,False,nitikamidha,2020-11-19T01:29:08Z,"bollywood,hindi pop,desi",Eros Now Music,0.485,0.546,2.0,-8.21,1.0,0.0303,0.0735,3.05e-05,0.0444,0.406,149.938,4.0
spotify:track:2GlZQur8CHidODl6OgMO3z,"Kyun Dil Mera - From ""Paharganj""","Kyun Dil Mera (From ""Paharganj"")",Mohit Chauhan,2019-02-22,281480,38,False,nitikamidha,2020-11-19T01:29:18Z,"bollywood,hindi pop,sufi,desi",Sony Music Entertainment India Pvt. Ltd.,0.636,0.44,9.0,-8.951,1.0,0.0287,0.656,5.25e-06,0.0986,0.363,135.943,4.0
spotify:track:5q0pLxhyHvZXnYxaygt2Az,Dekho Na,Fanaa,Jatin-Lalit;Sonu Nigam;Sunidhi Chauhan;Prasoon Joshi,2006-04-12,322194,54,False,nitikamidha,2020-11-19T01:29:26Z,"bollywood,hindi pop,desi,kannada pop,sandalwood,marathi pop,sufi",YRF Music,0.623,0.654,7.0,-11.969,1.0,0.0522,0.522,6.44e-05,0.0911,0.54,82.516,4.0
spotify:track:17uI7afUaul1hCzMTF9txd,,,,0000,0,0,False,nitikamidha,2020-11-19T01:29:33Z,,,0.634,0.648,3.0,-6.781,0.0,0.0412,0.361,0.0,0.619,0.667,95.989,4.0
spotify:track:1O5mTSQa0sCce9ghhDqIZl,Jashn-E-Bahaaraa,Jodhaa Akbar (Original Motion Picture Soundtrack),A.R. Rahman;Javed Ali,2007-12-31,315173,69,False,nitikamidha,2020-11-19T01:29:44Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,qawwali,desi pop",UTV,0.7,0.343,2.0,-10.474,1.0,0.0308,0.767,0.0,0.0789,0.488,137.864,4.0
spotify:track:6zyozkRLgDlqZIUJzCwkgP,,,,0000,0,0,False,nitikamidha,2020-11-19T01:30:06Z,,,0.791,0.348,10.0,-9.457,1.0,0.0434,0.594,1.45e-06,0.097,0.49,131.972,4.0
spotify:track:0IudGhdeJZwJ0Ps6ndtQDt,Falak Tak,Tashan,Vishal-Shekhar;Udit Narayan;Mahalakshmi Iyer;Kausar Munir,2008-03-27,356179,69,False,nitikamidha,2020-12-11T11:08:44Z,"bollywood,desi,hindi pop,qawwali,sufi",YRF Music,0.718,0.697,2.0,-6.474,0.0,0.135,0.634,1.53e-05,0.0563,0.62,143.907,4.0
spotify:track:5Gy67YHzPZTk9Q0D73LAGH,"Khamoshiyan (From ""Khamoshiyan"")","Khamoshiyan (From ""Khamoshiyan"")",Jeet Gannguli;Arijit Singh;Rashmi Virag,2014-12-29,335709,57,False,nitikamidha,2021-03-11T23:44:48Z,"bangla pop,hindi pop,bollywood,desi",Sony Music Entertainment India Pvt. Ltd.,0.524,0.52,2.0,-6.838,0.0,0.0272,0.643,0.0,0.158,0.259,143.885,3.0
spotify:track:5NpmzFJuPJr6tHVGlJlSeE,Mitra,Band Baaja Baaraat,Salim–Sulaiman;Amitabh Bhattacharya;Salim Merchant,2010-03-11,242573,36,False,nitikamidha,2021-03-14T23:40:23Z,"bollywood,sufi,desi,hindi pop,qawwali",YRF Music,0.612,0.604,0.0,-8.664,1.0,0.0226,0.0977,1.34e-05,0.151,0.423,95.003,4.0
spotify:track:6preZS0pC2OdHPZAOwcoM9,,,,0000,0,0,False,nitikamidha,2021-04-26T22:38:13Z,,,0.482,0.694,0.0,-5.368,1.0,0.042,0.452,0.0,0.11,0.573,90.196,4.0
spotify:track:3fWMFwaJil8fD14JCgwbcL,Aaoge Jab Tum,Jab We Met,Rashid Khan;Sandesh Shandilya;Faaiz Anwar,2007-09-21,355065,64,False,nitikamidha,2021-05-09T08:16:49Z,"sufi,ghazal,qawwali,bollywood,desi",T-Series,0.645,0.459,6.0,-9.484,1.0,0.0296,0.185,0.0,0.132,0.379,119.987,4.0
spotify:track:2dPUug9YiNL4ypu8UF8SnD,Tose Naina,Mickey Virus,Arijit Singh;Hanif Shaikh,2013-10-03,263549,59,False,nitikamidha,2021-05-09T08:18:33Z,"hindi pop,bollywood,desi,bangla pop",T-Series,0.523,0.561,4.0,-6.474,1.0,0.0329,0.426,0.0,0.109,0.31,139.885,4.0
spotify:track:6FjbAnaPRPwiP3sciEYctO,Raabta,Agent Vinod,Pritam;Arijit Singh,2012-02-24,243578,76,False,nitikamidha,2021-05-12T05:10:11Z,"bollywood,hindi pop,desi,bangla pop",T-Series,0.657,0.581,0.0,-8.108,1.0,0.0298,0.699,1.82e-05,0.116,0.323,118.037,4.0
spotify:track:7txLCGOXyDlDXTjtR1Sk4v,Tu Jo Mila,Bajrangi Bhaijaan,Pritam;KK;Kausar Munir,2015-07-07,242864,64,False,nitikamidha,2021-05-12T05:10:21Z,"bollywood,hindi pop,desi,qawwali,sufi",T-Series,0.576,0.591,0.0,-7.725,1.0,0.0332,0.795,6.85e-05,0.266,0.478,124.013,4.0
